1001
1001
0.83139 96387.35200
0.83224 96404.85676
0.83310 96408.95595
0.83396 96423.80045
0.83482 96418.06657
0.83567 96414.73450
0.83653 96281.86336
0.83739 96304.67158
0.83824 96304.33158
0.83910 96295.32715
0.83996 96294.49669
0.84082 96298.75510
0.84167 96304.63868
0.84253 96316.36517
0.84339 96318.70546
0.84424 96319.80141
0.84510 96321.30247
0.84596 96314.28169
0.84681 96288.41232
0.84767 96240.80406
0.84853 96224.41352
0.84939 96245.96589
0.85024 96266.97340
0.85110 96323.60572
0.85196 96421.99120
0.85281 96423.33649
0.85367 96417.87525
0.85453 96417.83427
0.85539 96398.76787
0.85624 96395.55122
0.85710 96395.91413
